"","Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"20614",2021,"Zona urbana","16/01/2021","SE",999999,"CALAFELL","Baix Penedes","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Un sol sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",21.15,"Tarda","Col.lisió de vehicles en marxa","dis"
"20615",2021,"Zona urbana","19/02/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,40,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Atropellament","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",16.4,"Tarda","Atropellament","div"
"20616",2021,"Carretera","22/09/2021","BV-5001",14.8,"MARTORELLES","Valles Oriental","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,50,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners",18.27,"Tarda","Sortida de la calcada sense especificar","dill-dij"
"20617",2021,"Zona urbana","01/03/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",1,0,0,1,2,1,0,0,0,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",17.45,"Tarda","Atropellament","dill-dij"
"20618",2021,"Carretera","20/12/2021","C-59",8,"PALAU DE PLEGAMANS","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,0,2,0,0,0,90,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",18.32,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20619",2021,"Zona urbana","31/01/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,30,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",16.4,"Tarda","Col.lisió de vehicles en marxa","dg"
"20620",2021,"Zona urbana","08/09/2021","C-26",1.8,"ALFARRAS","Segria","Lleida",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Atropellament",NA,"Travessera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",10.51,"Matí","Atropellament","dill-dij"
"20621",2021,"Carretera","18/06/2021","C-1412b",55.3,"TREMP","Pallars Jussa","Lleida",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Giratòria","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",12.05,"Matí","Col.lisió de vehicles en marxa","div"
"20622",2021,"Zona urbana","12/10/2021","SE",999999,"CALELLA","Maresme","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",20,"Tarda","Altres","dill-dij"
"20623",2021,"Carretera","06/06/2021","GIP-6531",3.7,"BEGUR","Baix Emporda","Girona",1,0,2,3,2,0,0,0,0,2,0,0,0,70,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",0.25,"Nit","Col.lisió de vehicles en marxa","dg"
"20624",2021,"Carretera","16/08/2021","A-2",467.4,"LLEIDA","Segria","Lleida",0,1,1,2,2,0,0,0,0,1,1,0,0,80,"No","No n'hi ha","A nivell","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",8.41,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20625",2021,"Zona urbana","13/08/2021","SE",999999,"RIPOLLET","Valles Occidental","Barcelona",0,1,0,1,3,0,0,0,0,3,0,0,0,30,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Encalç","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",16.56,"Tarda","Col.lisió de vehicles en marxa","div"
"20626",2021,"Zona urbana","08/10/2021","SE",999999,"GIRONA","Girones","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",14.33,"Tarda","Atropellament","div"
"20627",2021,"Carretera","24/06/2021","C-17",12.8,"MOLLET DEL VALLES","Valles Oriental","Barcelona",0,1,1,2,2,0,0,0,1,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)",NA,"Envestida (frontal lateral)","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",22.09,"Nit","Col.lisió de vehicles en marxa","dill-dij"
"20628",2021,"Zona urbana","25/02/2021","SE",999999,"CALDERS","Moianès","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",9.36,"Matí","Altres","dill-dij"
"20629",2021,"Zona urbana","11/10/2021","SE",999999,"BADALONA","Barcelones","Barcelona",0,1,0,1,2,0,0,1,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",9.41,"Matí","Altres","dill-dij"
"20630",2021,"Carretera","25/12/2021","AP-7",297.5,"AMETLLA DE MAR, L'","Baix Ebre","Tarragona",1,0,0,1,1,0,0,0,1,0,0,0,0,60,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Un sol sentit","Caiguda en la via",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana",11.4,"Matí","Bolcada a la calcada","dis"
"20631",2021,"Zona urbana","16/10/2021","SE",999999,"SANT PERE DE RIBES","Garraf","Barcelona",1,0,0,1,1,0,0,0,0,0,0,1,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",12.29,"Matí","Bolcada a la calcada","dis"
"20632",2021,"Zona urbana","01/08/2021","SE",999999,"LLEIDA","Segria","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Sortida de via amb xoc o col·lisió",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",20.35,"Tarda","Sortida de la calcada sense especificar","dg"
"20633",2021,"Zona urbana","22/02/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,2,3,3,2,0,0,0,0,0,1,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Pluja forta","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Zona urbana","Mullat","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",15.5,"Tarda","Atropellament","dill-dij"
"20634",2021,"Zona urbana","02/04/2021","SE",999999,"CAMBRILS","Baix Camp","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","A nivell","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","Alba o capvespre",NA,"Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",20.32,"Tarda","Col.lisió de vehicles en marxa","div"
"20635",2021,"Carretera","12/05/2021","AP-7",157.5,"SANT CUGAT DEL VALLES","Valles Occidental","Barcelona",2,0,1,3,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Encalç",NA,"Carretera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",17.06,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20636",2021,"Zona urbana","20/06/2021","SE",999999,"TONA","Osona","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",19.3,"Tarda","Altres","dg"
"20637",2021,"Zona urbana","29/07/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,4,1,0,0,2,1,0,0,0,100,"No","Si","Sense Especificar","Carril bus","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",12.2,"Matí","Atropellament","dill-dij"
"20638",2021,"Zona urbana","05/06/2021","C-31",350,"TORROELLA DE MONTGRI","Baix Emporda","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,50,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Atropellament",NA,"Travessera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",18.48,"Tarda","Atropellament","dis"
"20639",2021,"Carretera","26/08/2021","C-63",18.2,"RIUDARENES","Selva","Girona",0,3,4,7,3,0,0,0,0,2,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",16.05,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20640",2021,"Zona urbana","26/01/2021","SE",999999,"CORNELLA DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia fosc","Sols marques viàries (inclou pas vianants)","Sense especificar","Caiguda en la via","Giratòria","Zona urbana","Mullat","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","Feiners",8.45,"Matí","Bolcada a la calcada","dill-dij"
"20641",2021,"Zona urbana","16/02/2021","SE",999999,"REUS","Baix Camp","Tarragona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",7.15,"Matí","Bolcada a la calcada","dill-dij"
"20642",2021,"Zona urbana","30/01/2021","SE",999999,"REUS","Baix Camp","Tarragona",0,6,2,8,9,8,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",12.3,"Matí","Altres","dis"
"20643",2021,"Carretera","22/04/2021","B-10",10,"BARCELONA","Barcelones","Barcelona",0,1,0,1,3,0,0,0,1,2,0,0,0,80,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",18.4,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20644",2021,"Carretera","18/11/2021","C-58",12.3,"SANT QUIRZE DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Fregament o col·lisió lateral",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",12.37,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20645",2021,"Zona urbana","13/06/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,50,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient",NA,"Un sol sentit","Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",22.13,"Nit","Bolcada a la calcada","dg"
"20646",2021,"Zona urbana","13/07/2021","SE",999999,"TARRAGONA","Tarragones","Tarragona",1,0,0,1,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",13.55,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"20647",2021,"Zona urbana","21/02/2021","C-246a",43,"VILANOVA I LA GELTRU","Garraf","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Resta sortides de via","Giratòria","Travessera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.05,"Tarda","Sortida de la calcada sense especificar","dg"
"20648",2021,"Carretera","12/11/2021","B-30",8.7,"CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,80,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","Si","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Un sol sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners",7.48,"Matí","Col.lisió de vehicles en marxa","div"
"20649",2021,"Carretera","02/02/2021","BP-1417",5.1,"SANT CUGAT DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,40,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","Si","Dintre intersecció","Senyal velocitat","Alba o capvespre","Senyal Stop o cedeix pas","Doble sentit","Altres","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners",17.22,"Tarda","Altres","dill-dij"
"20650",2021,"Carretera","31/05/2021","AL",13,"ROCA DEL VALLES, LA","Valles Oriental","Barcelona",0,1,0,1,4,0,0,0,1,3,0,0,0,80,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Altres",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",8.53,"Matí","Altres","dill-dij"
"20651",2021,"Zona urbana","20/10/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",1.17,"Nit","Atropellament","dill-dij"
"20652",2021,"Zona urbana","13/05/2021","SE",999999,"PUIGCERDA","Cerdanya","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"Si","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Atropellament",NA,"Travessera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",18.41,"Tarda","Atropellament","dill-dij"
"20653",2021,"Carretera","23/02/2021","AP-2",162,"BORGES BLANQUES, LES","Garrigues","Lleida",0,1,0,1,2,0,0,0,0,1,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",7.08,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20654",2021,"Zona urbana","04/12/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,3,2,0,0,1,0,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",22.43,"Nit","Bolcada a la calcada","dis"
"20655",2021,"Carretera","14/06/2021","N-340",1191.7,"VENDRELL, EL","Baix Penedes","Tarragona",0,1,1,2,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",12.1,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20656",2021,"Carretera","01/04/2021","C-59",45.1,"ESTANY, L'","Moianès","Barcelona",0,2,0,2,2,0,0,0,2,0,0,0,0,50,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Fregament o col·lisió lateral",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",17.42,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20657",2021,"Zona urbana","11/05/2021","SE",999999,"CASTELLDEFELS","Baix Llobregat","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",9.55,"Matí","Atropellament","dill-dij"
"20658",2021,"Carretera","16/11/2021","GIV-6322",0.9,"ALBONS","Baix Emporda","Girona",0,1,0,1,1,0,0,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",10.48,"Matí","Sortida de la calcada sense especificar","dill-dij"
